,City,tweet_created_at,hashtags,text,screen_name,user_id,user_created_at,user_friends_count,user_statuses_count,tweet_id,compound,neg,pos,neu
0,Ojai,Wed Dec 20 02:00:13 +0000 2017,[],How big is the California Thomas fire? Check out these overlay map visuals.... https://t.co/mjKtD2YOSV,NJFSAB,269846808,Mon Mar 21 15:13:54 +0000 2011,114,740,943299970026876928,-0.34,0.156,0.0,0.844
1,Ojai,Wed Dec 20 01:58:45 +0000 2017,"[{'text': 'LALATE', 'indices': [2, 9]}, {'text': 'BREAKINGNEWS', 'indices': [12, 25]}, {'text': 'THOMASFIRE', 'indices': [26, 37]}]","🔥 #LALATE 🔥 #BREAKINGNEWS
#THOMASFIRE 
* BRAND NEW TUESDAY NIGHT REPORT*
6 pm PST UPDATE
https://t.co/DN76YUcotY… https://t.co/klWaHUnbTu",LALATEWEATHER,771826726318051328,Fri Sep 02 21:46:46 +0000 2016,7,1278,943299601703960576,0.0,0.0,0.0,1.0
2,Ojai,Wed Dec 20 01:58:45 +0000 2017,"[{'text': 'LALATE', 'indices': [2, 9]}, {'text': 'BREAKINGNEWS', 'indices': [12, 25]}, {'text': 'THOMASFIRE', 'indices': [26, 37]}]","🔥 #LALATE 🔥 #BREAKINGNEWS
#THOMASFIRE 
* BRAND NEW TUESDAY NIGHT REPORT*
6 pm PST UPDATE
https://t.co/XZ2BpyZPeC… https://t.co/fqj4skNgY2",LALATE,43846520,Mon Jun 01 07:05:19 +0000 2009,2321,202574,943299600240189441,0.0,0.0,0.0,1.0
3,Ojai,Wed Dec 20 01:57:41 +0000 2017,[],RT @businessinsider: Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week https://t…,msmithobx,216603871,Wed Nov 17 06:12:28 +0000 2010,2374,78431,943299334715707399,-0.7717,0.312,0.0,0.688
4,Ojai,Wed Dec 20 01:57:34 +0000 2017,"[{'text': 'LALATE', 'indices': [2, 9]}, {'text': 'BREAKINGNEWS', 'indices': [12, 25]}, {'text': 'THOMASFIRE', 'indices': [26, 37]}]","🔥 #LALATE 🔥 #BREAKINGNEWS
#THOMASFIRE 
* BRAND NEW TUESDAY NIGHT REPORT*
6 pm PST UPDATE
https://t.co/DN76YUcotY… https://t.co/354DiBWJFM",LALATEWEATHER,771826726318051328,Fri Sep 02 21:46:46 +0000 2016,7,1278,943299304634040320,0.0,0.0,0.0,1.0
5,Ojai,Wed Dec 20 01:57:34 +0000 2017,"[{'text': 'LALATE', 'indices': [2, 9]}, {'text': 'BREAKINGNEWS', 'indices': [12, 25]}, {'text': 'THOMASFIRE', 'indices': [26, 37]}]","🔥 #LALATE 🔥 #BREAKINGNEWS
#THOMASFIRE 
* BRAND NEW TUESDAY NIGHT REPORT*
6 pm PST UPDATE
https://t.co/XZ2BpyZPeC… https://t.co/Ke1QJQWaoE",LALATE,43846520,Mon Jun 01 07:05:19 +0000 2009,2321,202574,943299304441102336,0.0,0.0,0.0,1.0
6,Ojai,Wed Dec 20 01:57:33 +0000 2017,[],Shame on the asshole stealing firefighters personal gear/belongings. There is a special place in hell for you. God… https://t.co/GzzdMtERie,TnJBabbles,32636427,Fri Apr 17 22:45:13 +0000 2009,267,2024,943299300280352768,-0.8658,0.406,0.096,0.498
7,Ojai,Wed Dec 20 01:57:14 +0000 2017,[],Apparently the Thomas fire is still going. The article that this photo was taken from was posted 4 hours ago. https://t.co/oo12yYE2cb,saint__michael,134609426,Sun Apr 18 23:26:23 +0000 2010,10,3793,943299220483772416,-0.34,0.112,0.0,0.888
8,Ojai,Wed Dec 20 01:57:06 +0000 2017,[],Wildfire evacuees in Southern California grow impatient as a massive blaze rages on for a third week… https://t.co/VCG8NBci5Z,esmartme,2583673568,Mon Jun 23 09:10:14 +0000 2014,223,435867,943299186195402752,-0.6486,0.275,0.0,0.725
9,Ojai,Wed Dec 20 01:57:01 +0000 2017,[],"@lissiemusic @TheTexasKGB @LeraLynn @YouTube ... 12/19/17 @cnn  ""Thomas Fire on course to become California's large… https://t.co/DdL6QqU9LJ",T38_Driver,2873105092,Tue Nov 11 23:24:17 +0000 2014,413,38420,943299164812775425,-0.34,0.138,0.0,0.862
10,Ojai,Wed Dec 20 01:57:00 +0000 2017,[],NASA's Science Aircraft Flies Over Thomas Fire in California via NASA https://t.co/ovbNTGMONR https://t.co/zGimU7kIlH,JohanaKblog,925278622641983489,Tue Oct 31 08:29:49 +0000 2017,0,166,943299161667096578,-0.34,0.167,0.0,0.833
11,Ojai,Wed Dec 20 01:56:47 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",laurabang,23717092,Wed Mar 11 03:39:57 +0000 2009,910,20026,943299108114173952,-0.4215,0.148,0.074,0.779
12,Ojai,Wed Dec 20 01:56:27 +0000 2017,[],"RT @Vinylpoodle: @TeaPainUSA Wow , Piru Lake water airplane right on time, flying over the ranch with a load of H20 .Ventura Air and Rescue…",Mike02963693,810315169813278720,Sun Dec 18 02:46:06 +0000 2016,73,5841,943299021602422784,0.5859,0.0,0.147,0.853
13,Ojai,Wed Dec 20 01:56:26 +0000 2017,[],RT @nwsafire: Thought s with our fellow firefighter for a speedy recovery. https://t.co/QqoqNHVorf,firejumbo76,2613882015,Mon Jun 16 10:46:54 +0000 2014,457,15735,943299017278140421,0.0,0.0,0.0,1.0
14,Ojai,Wed Dec 20 01:56:16 +0000 2017,[],RT @CN17LAC: Dozer 1 on the Thomas Fire https://t.co/SDxqjtL5kU,BeatyCole,945221294,Tue Nov 13 05:26:27 +0000 2012,363,1837,943298975490220032,-0.34,0.255,0.0,0.745
15,Ojai,Wed Dec 20 01:56:13 +0000 2017,[],RT @CN17LAC: Dozer 1 cutting out a safety zone on the Thomas Fire https://t.co/rleZlhxvYG,BeatyCole,945221294,Tue Nov 13 05:26:27 +0000 2012,363,1837,943298964261974016,-0.0258,0.248,0.178,0.573
16,Ojai,Wed Dec 20 01:55:31 +0000 2017,[],RT @Libreinfo: Wildfire evacuees in Southern California grow impatient as a massive blaze rages on for a third week https://t.co/SWJwwpuf4P…,krizzy__j__baby,286841738,Sat Apr 23 20:15:48 +0000 2011,2233,1463,943298790236209152,-0.6486,0.249,0.0,0.751
17,Ojai,Wed Dec 20 01:55:31 +0000 2017,[],RT @KTLA: Thomas Fire: Grateful Rob Lowe Feeds Firefighters Who Helped Save His Montecito Home From Blaze https://t.co/CxNIfQnRwA https://t…,Alexisss_M7,418414976,Tue Nov 22 04:29:41 +0000 2011,147,16951,943298787136610304,0.1779,0.217,0.278,0.505
18,Ojai,Wed Dec 20 01:54:55 +0000 2017,[],RT @businessinsider: Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week https://t…,CJCboi,207271383,Sun Oct 24 23:11:48 +0000 2010,6837,140090,943298638792577024,-0.7717,0.312,0.0,0.688
19,Ojai,Wed Dec 20 01:54:08 +0000 2017,[],"RT @juansilvera: @rabobank California donates $50,000 to American Red Cross for California wildfire relief https://t.co/nnbkccpUW3 #ThomasF…",juansilvera,39669069,Wed May 13 02:42:50 +0000 2009,960,1764,943298441471410177,0.4767,0.0,0.171,0.829
20,Ojai,Wed Dec 20 01:54:02 +0000 2017,[],RT @businessinsider: Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week https://t…,charluv2011,731019727,Wed Aug 01 16:41:21 +0000 2012,10614,279532,943298414011224065,-0.7717,0.312,0.0,0.688
21,Ojai,Wed Dec 20 01:52:46 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @latimes: The #ThomasFire so far: 
–270,000 acres
–104,607 people have fled their homes
–8,500+ firefighters
–$130 million cost 
–3rd-la…",arianne_jade,727557980,Tue Jul 31 04:29:22 +0000 2012,295,12573,943298096846344195,0.0,0.0,0.0,1.0
22,Ojai,Wed Dec 20 01:52:06 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",BlueLilyCA,142845079,Tue May 11 22:48:27 +0000 2010,116,2260,943297929883688960,-0.0516,0.095,0.086,0.818
23,Ojai,Wed Dec 20 01:51:03 +0000 2017,[],"Santa Ana winds help clear the smoke from the Thomas fire, but health risks remain https://t.co/lU9V18VcKR",dariaibntamas,1694732888,Fri Aug 23 20:25:45 +0000 2013,100,4646,943297665554579456,-0.1779,0.218,0.183,0.6
24,Ojai,Wed Dec 20 01:49:43 +0000 2017,[],Inferno-fanning winds set to return as Thomas Fire close to becoming largest in California history https://t.co/JxHl2CObBn via @nbcnews,katie34835857,1010868530,Fri Dec 14 10:31:26 +0000 2012,890,7879,943297330203148288,-0.34,0.124,0.0,0.876
25,Ojai,Wed Dec 20 01:47:14 +0000 2017,[],RT @businessinsider: Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week https://t…,1PrinceRif,2824542791,Sun Oct 12 07:19:18 +0000 2014,348,58620,943296705855938565,-0.7717,0.312,0.0,0.688
26,Ojai,Wed Dec 20 01:47:13 +0000 2017,[],Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week… https://t.co/u3qYGSV4Ig,Juancarlos_Mike,111142773,Wed Feb 03 23:16:14 +0000 2010,949,217462,943296697983291393,-0.7717,0.339,0.0,0.661
27,Ojai,Wed Dec 20 01:47:09 +0000 2017,[],Oprah and Katy Perry's Homes Threatened as Thomas Fire Grows to Third Largest in State History https://t.co/Us2OgxLjng via @people,MiguelHilarionC,1362826478,Thu Apr 18 20:20:20 +0000 2013,116,260,943296681570914305,-0.6597,0.241,0.0,0.759
28,Ojai,Wed Dec 20 01:46:35 +0000 2017,[],California Gets Relief From Weather In Fighting Disastrous Thomas Fire,LudmilaVajenina,1174278972,Wed Feb 13 07:54:07 +0000 2013,361,32955,943296542500417536,-0.6908,0.492,0.173,0.335
29,Ojai,Wed Dec 20 01:46:29 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",kimmihewbud,788601476,Wed Aug 29 05:25:03 +0000 2012,373,1625,943296515019128832,-0.4215,0.148,0.074,0.779
30,Ojai,Wed Dec 20 01:46:27 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",DalissaHoliday,922562727016521728,Mon Oct 23 20:37:49 +0000 2017,1052,15232,943296505405779968,-0.0516,0.095,0.086,0.818
31,Ojai,Wed Dec 20 01:46:11 +0000 2017,[],RT @BI_contributors: Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week https://t…,JFDunfee10,419975212,Thu Nov 24 01:26:11 +0000 2011,450,7594,943296438137688064,-0.7717,0.312,0.0,0.688
32,Ojai,Wed Dec 20 01:45:59 +0000 2017,[],"RT @vcstar: Since the start, Santa Ana and sundowner winds have played a huge role in the Thomas Fire's race up the list of worst Californi…",mrogers_VCS,768950805835706368,Thu Aug 25 23:18:53 +0000 2016,938,6587,943296387382251521,-0.1027,0.133,0.153,0.714
33,Ojai,Wed Dec 20 01:45:45 +0000 2017,"[{'text': 'ThomasFire', 'indices': [48, 59]}]","RT @KEYTNC3: PROGRAMMING NOTE: Watch the 6 p.m. #ThomasFire press briefing for Dec. 19 live on KEYT NewsChannel 3, online on our website, o…",rqskye,104342504,Wed Jan 13 01:51:53 +0000 2010,1524,183534,943296328842461185,0.0,0.0,0.0,1.0
34,Ojai,Wed Dec 20 01:45:45 +0000 2017,[],RT @KCOYKeith: Coast Village Road businesses in Montecito like Jeannine's Bakery and the Honor Bar back open after being shut down by the T…,bobanahow,47645296,Tue Jun 16 15:04:48 +0000 2009,229,159,943296328683216896,0.6908,0.0,0.206,0.794
35,Ojai,Wed Dec 20 01:45:18 +0000 2017,"[{'text': 'ROIMentor', 'indices': [125, 135]}]",Wildfire evacuees in Southern California grow impatient as a massive blaze rages on for a third week https://t.co/G3f5iYLbje #ROIMentor,Taxtreats,409025449,Thu Nov 10 05:44:30 +0000 2011,11440,1140253,943296217555009536,-0.6486,0.261,0.0,0.739
36,Ojai,Wed Dec 20 01:45:00 +0000 2017,[],"A 63-year-old man died while trying to rescue pets from a burning home at 9181 Thomas Road, just southwest of Atlan… https://t.co/RMXZb9q9Nu",NewCastleNews,42950890,Wed May 27 19:19:39 +0000 2009,53,9417,943296143173173248,-0.0772,0.145,0.133,0.723
37,Ojai,Wed Dec 20 01:44:51 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",TylerHayden1,381795469,Wed Sep 28 23:27:56 +0000 2011,1475,2461,943296105889935360,-0.4215,0.148,0.074,0.779
38,Ojai,Wed Dec 20 01:44:05 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",chipsonsale,1944327632,Mon Oct 07 14:47:49 +0000 2013,224,3434,943295913220562945,-0.0516,0.095,0.086,0.818
39,Ojai,Wed Dec 20 01:43:31 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",Fluidphysics,380525334,Mon Sep 26 19:59:59 +0000 2011,115,8298,943295770232479744,-0.0516,0.095,0.086,0.818
40,Ojai,Wed Dec 20 01:42:59 +0000 2017,[],Wildfire evacuees in Southern California grow impatient as a massive blaze rages on for a third week… https://t.co/mA99l4JzUF,Libreinfo,300045480,Tue May 17 03:16:45 +0000 2011,1127,124597,943295635880415232,-0.6486,0.275,0.0,0.725
41,Ojai,Wed Dec 20 01:42:34 +0000 2017,[],RT @CHP_SantaBarb: Captain Cindy Pontes @CHP_SantaBarb pictured with @SenHannahBeth at the Thomas Fire community meeting.  Meeting took pla…,eldonredwards,1215919712,Sun Feb 24 16:21:50 +0000 2013,5001,36944,943295527705133056,-0.34,0.124,0.0,0.876
42,Ojai,Wed Dec 20 01:42:23 +0000 2017,[],Inferno-fanning winds set to return as Thomas Fire close to becoming largest ever in California https://t.co/HqmngHGFPZ via @nbcnews,LoriLocosloca,3115958713,Sun Mar 29 22:19:57 +0000 2015,805,20506,943295485439221760,-0.34,0.124,0.0,0.876
43,Ojai,Wed Dec 20 01:41:11 +0000 2017,"[{'text': 'ThomasFire', 'indices': [62, 73]}]",RT @ClaireTVnews: Such a precision fire retardant drop on the #ThomasFire in the area of East Camino Cielo captured by @KEYTNC3 photog @HJG…,ErikHDavis,1337744492,Mon Apr 08 22:12:01 +0000 2013,1425,3415,943295179410178048,-0.5423,0.184,0.0,0.816
44,Ojai,Wed Dec 20 01:41:03 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,carmenz2u,38113564,Wed May 06 04:28:44 +0000 2009,117,2700,943295146006798337,-0.6325,0.316,0.169,0.515
45,Ojai,Wed Dec 20 01:40:37 +0000 2017,[],RT @latimes: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/iHIXv6Up3B https://t.co/fjzYQgm15S,Eccentrie,31435069,Wed Apr 15 15:35:58 +0000 2009,8852,155922,943295038238294016,-0.34,0.13,0.0,0.87
46,Ojai,Wed Dec 20 01:39:58 +0000 2017,[],RT @businessinsider: Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week https://t…,AhmedNarysh,394576788,Thu Oct 20 09:10:19 +0000 2011,996,75717,943294876690583554,-0.7717,0.312,0.0,0.688
47,Ojai,Wed Dec 20 01:39:32 +0000 2017,[],".

After Break, Winds Expected to Return as Firefight Continues in Still-Growing Thomas Fire https://t.co/uN92BMt5yj via @ktla",JohnBCool,18469822,Tue Dec 30 04:28:37 +0000 2008,4013,46226,943294767299022848,-0.34,0.138,0.0,0.862
48,Ojai,Wed Dec 20 01:39:20 +0000 2017,[],RT @BI_contributors: Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week https://t…,timbarnes10,21715368,Tue Feb 24 01:11:49 +0000 2009,368,2174,943294717806051329,-0.7717,0.312,0.0,0.688
49,Ojai,Wed Dec 20 01:38:08 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",TheMetallo,583294807,Fri May 18 00:14:32 +0000 2012,420,2202,943294414302179328,-0.0516,0.095,0.086,0.818
50,Ojai,Wed Dec 20 01:38:05 +0000 2017,"[{'text': 'ThomasFire', 'indices': [103, 114]}]",RT @CBSSacramento: Actor @RobLowe wanted to show 'respect' and 'gratitude' for fire crews battling the #ThomasFire. So he invited them into…,SJfinfan29,430868503,Wed Dec 07 17:14:54 +0000 2011,396,14673,943294401236819968,-0.5423,0.191,0.0,0.809
51,Ojai,Wed Dec 20 01:38:03 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",CAIsocial,454266331,Tue Jan 03 20:12:32 +0000 2012,254,2469,943294393519366144,-0.0516,0.095,0.086,0.818
52,Ojai,Wed Dec 20 01:37:32 +0000 2017,[],"@TeamPelosi We are on SS and Medicare, saved our house from the Thomas fire, and now we are faced with the avoricio… https://t.co/3htaewMS3N",whalerockmom,886260047386337284,Sat Jul 15 16:23:56 +0000 2017,427,11914,943294261096628224,0.1027,0.092,0.107,0.802
53,Ojai,Wed Dec 20 01:37:21 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",datfastboyy,859483525841526784,Tue May 02 19:03:35 +0000 2017,142,1053,943294214841888768,-0.0516,0.095,0.086,0.818
54,Ojai,Wed Dec 20 01:37:09 +0000 2017,[],"""Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week… https://t.co/QiMlDX49Dm",market4justice,3351027946,Mon Jun 29 17:37:07 +0000 2015,136,201192,943294166578225152,-0.7717,0.339,0.0,0.661
55,Ojai,Wed Dec 20 01:36:57 +0000 2017,[],"RT @vcstar: Since the start, Santa Ana and sundowner winds have played a huge role in the Thomas Fire's race up the list of worst Californi…",Bewickwren,144703320,Mon May 17 02:44:28 +0000 2010,6395,106989,943294117811032064,-0.1027,0.133,0.153,0.714
56,Ojai,Wed Dec 20 01:36:56 +0000 2017,[],"RT @Cal_OES: The Local Assistance Center (LAC) in Ventura County is assisting residents impacted by the Thomas Fire, now the third largest…",WhyKiwiWhy,2992546855,Thu Jan 22 19:13:47 +0000 2015,278,10847,943294110189764608,-0.34,0.103,0.0,0.897
57,Ojai,Wed Dec 20 01:36:37 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",Zooziewog,728338908,Tue Jul 31 12:59:22 +0000 2012,219,108,943294030799966209,-0.4215,0.148,0.074,0.779
58,Ojai,Wed Dec 20 01:36:02 +0000 2017,[],Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week… https://t.co/cE7Nov5cXP,BI_contributors,224372609,Wed Dec 08 20:53:17 +0000 2010,387,125007,943293884045582336,-0.7717,0.339,0.0,0.661
59,Ojai,Wed Dec 20 01:36:02 +0000 2017,[],Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week… https://t.co/w524I6ez63,businessinsider,20562637,Wed Feb 11 01:18:18 +0000 2009,213,448269,943293884045541376,-0.7717,0.339,0.0,0.661
60,Ojai,Wed Dec 20 01:36:02 +0000 2017,[],Wildfire evacuees in Southern California grow impatient as the massive Thomas Fire rages on for a third week… https://t.co/pSI94XHJRq,SciInsider,608310777,Thu Jun 14 15:22:01 +0000 2012,866,46065,943293884037083136,-0.7717,0.339,0.0,0.661
61,Ojai,Wed Dec 20 01:35:55 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",bigforkgirl,17680562,Thu Nov 27 15:34:26 +0000 2008,576,76447,943293856820486144,-0.0516,0.095,0.086,0.818
62,Ojai,Wed Dec 20 01:35:42 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",tfddhff2,943289543079481344,Wed Dec 20 01:18:47 +0000 2017,8,26,943293800134430720,-0.0516,0.095,0.086,0.818
63,Ojai,Wed Dec 20 01:35:18 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",stacy_e_k,15245547,Thu Jun 26 16:56:01 +0000 2008,479,56720,943293702255951872,-0.0516,0.095,0.086,0.818
64,Ojai,Wed Dec 20 01:34:13 +0000 2017,[],"Half of California's Thomas Fire contained, but winds expected to return https://t.co/93mS3anGrs",vrin11,1030435626,Sun Dec 23 12:05:09 +0000 2012,413,11793,943293429303320576,-0.1779,0.134,0.0,0.866
65,Ojai,Wed Dec 20 01:33:35 +0000 2017,"[{'text': 'ThomasFire', 'indices': [77, 88]}]",RT @wildfiretoday: Rob Lowe had some firefighters over for dinner during the #ThomasFire https://t.co/ebux2GIJjJ https://t.co/6ewxsnEhpt,jaycc72,737759205650665472,Tue May 31 21:34:36 +0000 2016,48,25,943293269420707840,-0.4767,0.199,0.083,0.718
66,Ojai,Wed Dec 20 01:33:06 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",Deingirl,67648323,Fri Aug 21 16:25:36 +0000 2009,1240,28362,943293145411964929,-0.0516,0.095,0.086,0.818
67,Ojai,Wed Dec 20 01:32:41 +0000 2017,[],Firefighters Appear to Win Weekend Battle with Thomas Fire - Breitbart https://t.co/s9AqCYWyLP via @BreitbartNews,WethePeoplePets,32942732,Sat Apr 18 17:03:37 +0000 2009,1338,147031,943293044161372161,-0.0516,0.266,0.202,0.532
68,Ojai,Wed Dec 20 01:32:24 +0000 2017,[],"RT @Cal_OES: The Local Assistance Center (LAC) in Ventura County is assisting residents impacted by the Thomas Fire, now the third largest…",QueenPufferfish,335636699,Fri Jul 15 00:34:52 +0000 2011,251,2074,943292970110918656,-0.34,0.103,0.0,0.897
69,Ojai,Wed Dec 20 01:31:58 +0000 2017,[],RT @DanielNMiller: Haunting @yamphoto images of Thomas Fire devastation. https://t.co/qZU2zMmLV9,Corbie25,717267003241725952,Tue Apr 05 08:25:54 +0000 2016,123,3199,943292860937396224,-0.743,0.51,0.0,0.49
70,Ojai,Wed Dec 20 01:31:50 +0000 2017,[],RT @SenKamalaHarris: Deeply saddened to learn a firefighter was killed today while battling the Thomas Fire. These brave men and women are…,CateyeMinty,25887788,Sun Mar 22 21:48:23 +0000 2009,4687,107166,943292830407041024,-0.8516,0.396,0.106,0.499
71,Ojai,Wed Dec 20 01:31:36 +0000 2017,[],RT @DrHarryLime: Thomas Fire set to become California's largest-ever wildfire https://t.co/iD8rp4S0JJ via @canberratimes,Gareth_PanChem,544677406,Tue Apr 03 23:33:56 +0000 2012,1430,97905,943292769916805120,-0.34,0.167,0.0,0.833
72,Ojai,Wed Dec 20 01:31:26 +0000 2017,[],"RT @Cal_OES: The Local Assistance Center (LAC) in Ventura County is assisting residents impacted by the Thomas Fire, now the third largest…",VCFD,22829079,Wed Mar 04 20:32:06 +0000 2009,187,5763,943292729886306304,-0.34,0.103,0.0,0.897
73,Ojai,Wed Dec 20 01:31:10 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",NatriceR,125322205,Mon Mar 22 12:49:10 +0000 2010,14796,252133,943292658759462912,-0.0516,0.095,0.086,0.818
74,Ojai,Wed Dec 20 01:30:53 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",serenesophia,814991827468222464,Sat Dec 31 00:29:28 +0000 2016,435,7530,943292589637361665,-0.0516,0.095,0.086,0.818
75,Ojai,Wed Dec 20 01:30:26 +0000 2017,"[{'text': 'Thomasfire', 'indices': [72, 83]}]","Santa Barbara Vintners Foundation, Foodbank helping those devastated by #Thomasfire with new fundraising efforts… https://t.co/BIhZEqB7IL",LompocRecord,152060321,Sat Jun 05 00:07:27 +0000 2010,206,7919,943292476525301760,-0.4215,0.208,0.115,0.677
76,Ojai,Wed Dec 20 01:30:12 +0000 2017,"[{'text': 'California', 'indices': [87, 98]}, {'text': 'USA', 'indices': [99, 103]}, {'text': 'Copernicus', 'indices': [118, 129]}, {'text': 'Sentinel', 'indices': [130, 139]}]","RT @Pierre_Markuse: NIR/SWIR version, better showing the burn scar of the Thomas Fire🔥 #California #USA🇺🇸 18 Dec 2017 #Copernicus #Sentinel…",CharlieFrid,506531851,Mon Feb 27 23:00:55 +0000 2012,3071,31463,943292416626487296,0.4404,0.0,0.132,0.868
77,Ojai,Wed Dec 20 01:30:10 +0000 2017,[],"Since the start, Santa Ana and sundowner winds have played a huge role in the Thomas Fire's race up the list of wor… https://t.co/WMiYZcpva8",vcstar,15292065,Tue Jul 01 21:17:47 +0000 2008,315,75808,943292409458446336,0.5719,0.0,0.183,0.817
78,Ojai,Wed Dec 20 01:29:35 +0000 2017,[],"RT @stuartpalley: Red Flag warning in place for Santa Barbara county over the Thomas Fire starting tomorrow evening, then probably over LA…",retrofacd,782358235571302400,Sat Oct 01 23:15:13 +0000 2016,660,185,943292261294469120,-0.5859,0.194,0.0,0.806
79,Ojai,Wed Dec 20 01:28:25 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",bendicoot,23468714,Mon Mar 09 17:44:06 +0000 2009,1764,49463,943291968632782849,-0.7739,0.252,0.0,0.748
80,Ojai,Wed Dec 20 01:27:42 +0000 2017,[],RT @DrHarryLime: Thomas Fire set to become California's largest-ever wildfire https://t.co/iD8rp4S0JJ via @canberratimes,oldguy537,199472986,Wed Oct 06 23:33:14 +0000 2010,1444,30571,943291790102224896,-0.34,0.167,0.0,0.833
81,Ojai,Wed Dec 20 01:27:20 +0000 2017,[],"RT @ABC: ""Monster"" Thomas fire in Southern California now 50% contained, after having burned at least 271,000 acres. https://t.co/PnVKw1UsT…",TrumpsCloset,717726650079817728,Wed Apr 06 14:52:22 +0000 2016,3758,13311,943291696686780416,-0.34,0.118,0.0,0.882
82,Ojai,Wed Dec 20 01:27:19 +0000 2017,[],Thomas Fire set to become California's largest-ever wildfire https://t.co/iD8rp4S0JJ via @canberratimes,DrHarryLime,249742970,Wed Feb 09 17:48:48 +0000 2011,2386,52359,943291692467105792,-0.34,0.194,0.0,0.806
83,Ojai,Wed Dec 20 01:26:05 +0000 2017,[],"Red flags and sundowners: How the winds have driven the Thomas fire
 https://t.co/lEARgBydya",summedupusa,742350855953735680,Mon Jun 13 13:40:11 +0000 2016,7,223622,943291381212000256,-0.34,0.167,0.0,0.833
84,Ojai,Wed Dec 20 01:25:43 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",taximanF100,885811180278661120,Fri Jul 14 10:40:17 +0000 2017,969,26124,943291290015350784,-0.0516,0.095,0.086,0.818
85,Ojai,Wed Dec 20 01:25:23 +0000 2017,[],"RT @CNN: Firefighters battling one of the biggest blazes in California's history hailed a ""productive day"" as weather conditions continue t…",MonicaOP,37212840,Sat May 02 15:09:39 +0000 2009,840,92752,943291205168885760,-0.0516,0.095,0.086,0.818
