,State,ZIP_Code,Population,Male,Female,Median Age,Race,Poverty Count,Poverty Rate,Household Income,Per Capita Income,Unemployment Count,Unemployment Rate,Total housing units,Median year structure built,Median Value ($) for Housing Units,White alone race,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone,Lat,Lng,City,county
799,California,93510,7594.0,4005.0,3589.0,49.3,7594.0,520.0,6.847511193047143,91196.0,37942.0,439.0,5.780879641822492,2872.0,1987.0,457000.0,6343.0,180.0,15.0,114.0,807.0,34.4600722,-118.2292712,Acton,Los Angeles County
800,California,93512,352.0,151.0,201.0,50.3,352.0,44.0,12.5,38333.0,17589.0,2.0,0.5681818181818182,149.0,1973.0,-666666666.0,207.0,0.0,118.0,3.0,10.0,37.89090180000001,-118.5564526,Benton,Mono County
801,California,93513,1803.0,944.0,859.0,41.7,1803.0,206.0,11.425402107598448,54135.0,26133.0,83.0,4.603438713255685,853.0,1975.0,198400.0,1227.0,0.0,444.0,57.0,33.0,37.0710057,-118.1590786,Big Pine,Inyo County
802,California,93514,13976.0,7017.0,6959.0,46.8,13976.0,1260.0,9.015455065827132,51456.0,29986.0,332.0,2.3755008586147683,6816.0,1975.0,281500.0,11719.0,131.0,1308.0,162.0,273.0,37.361495,-118.4012724,Bishop,California
803,California,93516,2314.0,991.0,1323.0,40.4,2314.0,883.0,38.159031979256696,29896.0,18777.0,117.0,5.056179775280899,1270.0,1959.0,57900.0,1687.0,149.0,30.0,83.0,171.0,35.00735270000001,-117.666952,Boron,California
804,California,93517,909.0,616.0,293.0,55.1,909.0,3.0,0.33003300330033003,51563.0,29937.0,107.0,11.77117711771177,551.0,1970.0,181300.0,472.0,7.0,61.0,10.0,228.0,38.286368,-119.3250347,Bridgeport,Mono County
805,California,93518,949.0,463.0,486.0,52.5,949.0,342.0,36.03793466807166,24886.0,21336.0,66.0,6.954689146469969,728.0,1986.0,164100.0,814.0,0.0,44.0,6.0,28.0,35.4008617,-118.4396756,Caliente,Kern County
806,California,93519,36.0,36.0,0.0,-666666666.0,36.0,0.0,0.0,-666666666.0,,0.0,0.0,79.0,1980.0,-666666666.0,36.0,0.0,0.0,0.0,0.0,35.3028869,-117.9483319,Cantil,Kern County
807,California,93522,35.0,11.0,24.0,72.1,35.0,0.0,0.0,-666666666.0,16463.0,0.0,0.0,33.0,1955.0,-666666666.0,35.0,0.0,0.0,0.0,0.0,36.311674,-117.6200138,Darwin,Inyo County
808,California,93523,3366.0,1689.0,1677.0,26.9,3366.0,508.0,15.092097445038622,54826.0,20911.0,133.0,3.9512774806892454,1497.0,1993.0,47800.0,2683.0,265.0,6.0,41.0,139.0,34.9609579,-117.8545867,Edwards,California
809,California,93524,171.0,166.0,5.0,21.9,171.0,0.0,0.0,-666666666.0,20165.0,0.0,0.0,0.0,-666666666.0,-666666666.0,114.0,35.0,2.0,16.0,0.0,34.9326031,-117.9073244,Edwards,Kern County
810,California,93526,703.0,368.0,335.0,51.5,703.0,88.0,12.517780938833571,55750.0,32130.0,17.0,2.418207681365576,502.0,1952.0,174200.0,601.0,1.0,76.0,2.0,10.0,36.8091742,-118.2526623,Independence,Inyo County
811,California,93527,2206.0,1060.0,1146.0,47.2,2206.0,585.0,26.518585675430643,54593.0,32411.0,33.0,1.4959202175883952,1089.0,1984.0,166900.0,2102.0,16.0,0.0,22.0,0.0,36.1155819,-118.1590786,Inyokern,California
812,California,93528,127.0,53.0,74.0,31.0,127.0,10.0,7.874015748031496,-666666666.0,10679.0,0.0,0.0,162.0,1952.0,-666666666.0,101.0,0.0,0.0,26.0,0.0,35.3714792,-117.6317494,Johannesburg,California
813,California,93529,631.0,490.0,141.0,40.6,631.0,24.0,3.803486529318542,50298.0,21148.0,159.0,25.198098256735342,878.0,1976.0,235300.0,537.0,0.0,0.0,0.0,94.0,37.8130468,-119.1041691,June Lake,Mono County
814,California,93530,29.0,11.0,18.0,50.8,29.0,10.0,34.48275862068966,-666666666.0,18469.0,0.0,0.0,64.0,1965.0,48800.0,24.0,0.0,0.0,0.0,5.0,36.4971356,-117.8868171,Keeler,Inyo County
815,California,93531,369.0,191.0,178.0,52.3,369.0,97.0,26.287262872628727,72891.0,29399.0,14.0,3.794037940379404,208.0,1984.0,205400.0,341.0,0.0,0.0,0.0,28.0,35.224821,-118.61481,Keene,Kern County
816,California,93532,2681.0,1342.0,1339.0,48.1,2681.0,412.0,15.367400223797091,58438.0,28711.0,104.0,3.879149571055576,1147.0,1982.0,216000.0,2442.0,36.0,16.0,54.0,74.0,34.676617,-118.4531942,Lake Hughes,Los Angeles County
817,California,93534,38994.0,18750.0,20244.0,33.4,38994.0,10681.0,27.39139354772529,36034.0,17533.0,1828.0,4.687900702672206,15949.0,1980.0,147600.0,24228.0,8863.0,236.0,1688.0,2224.0,34.6946278,-118.1473771,Lancaster,Los Angeles County
818,California,93535,73948.0,35479.0,38469.0,29.6,73948.0,21859.0,29.55996105371342,42266.0,15592.0,2662.0,3.599826905392979,23370.0,1984.0,138500.0,47999.0,15954.0,219.0,2047.0,4825.0,34.7311394,-117.8780275,Lancaster,California
819,California,93536,70969.0,37931.0,33038.0,35.6,70969.0,9968.0,14.045569192182501,71268.0,25490.0,2306.0,3.249306035029379,22942.0,1988.0,244000.0,49017.0,10784.0,404.0,3247.0,3837.0,34.7190908,-118.2526623,Lancaster,California
820,California,93541,500.0,199.0,301.0,53.1,500.0,5.0,1.0,91280.0,34814.0,11.0,2.2,310.0,1975.0,319400.0,489.0,5.0,0.0,6.0,0.0,38.0009125,-119.0925356,Lee Vining,Mono County
821,California,93543,13780.0,6548.0,7232.0,31.5,13780.0,3104.0,22.525399129172715,44985.0,18696.0,660.0,4.78955007256894,3917.0,1983.0,170600.0,6648.0,1164.0,75.0,199.0,4920.0,34.4965114,-117.9600466,Littlerock,Los Angeles County
822,California,93544,1021.0,584.0,437.0,54.3,1021.0,10.0,0.9794319294809011,46200.0,28666.0,0.0,0.0,566.0,1981.0,201100.0,797.0,17.0,0.0,0.0,124.0,34.494562,-117.7607932,Llano,California
823,California,93545,2005.0,1047.0,958.0,36.2,2005.0,263.0,13.11720698254364,36736.0,22348.0,80.0,3.9900249376558605,1020.0,1973.0,227500.0,1725.0,21.0,190.0,7.0,51.0,36.5131184,-118.0888578,Lone Pine,Inyo County
824,California,93546,9252.0,4819.0,4433.0,33.0,9252.0,747.0,8.073929961089494,62670.0,32473.0,231.0,2.496757457846952,10574.0,1978.0,385300.0,8085.0,59.0,41.0,138.0,700.0,37.5822629,-118.8363756,Mammoth Lakes,Mono County
825,California,93549,250.0,153.0,97.0,54.8,250.0,24.0,9.6,68750.0,34981.0,16.0,6.4,246.0,1976.0,147300.0,211.0,10.0,29.0,0.0,0.0,36.163149,-117.9717606,Olancha,Inyo County
826,California,93550,75624.0,37018.0,38606.0,27.9,75624.0,24232.0,32.042737755209984,36988.0,14676.0,3926.0,5.191473606262562,23349.0,1984.0,163300.0,28445.0,10461.0,808.0,1699.0,30824.0,34.3579404,-118.0654445,Palmdale,Los Angeles County
827,California,93551,51023.0,25357.0,25666.0,37.9,51023.0,3455.0,6.77145601003469,84000.0,32295.0,2259.0,4.427415087313564,17208.0,1993.0,285800.0,30364.0,4954.0,318.0,4106.0,7576.0,34.594158,-118.1824793,Palmdale,Los Angeles County
828,California,93552,41128.0,21036.0,20092.0,29.2,41128.0,6079.0,14.780684691694223,56971.0,16648.0,1998.0,4.858004279323089,10797.0,1994.0,189900.0,16156.0,5053.0,183.0,1575.0,16401.0,34.5811542,-118.0303189,Palmdale,Los Angeles County
829,California,93553,1882.0,888.0,994.0,52.7,1882.0,195.0,10.361317747077576,54741.0,35064.0,80.0,4.2507970244420825,870.0,1977.0,204700.0,1392.0,61.0,0.0,0.0,302.0,34.3780816,-117.9014654,Pearblossom,Los Angeles County
830,California,93554,156.0,75.0,81.0,69.9,156.0,31.0,19.871794871794872,26314.0,23015.0,0.0,0.0,103.0,1939.0,52300.0,156.0,0.0,0.0,0.0,0.0,35.3901517,-117.7607932,Randsburg,California
831,California,93555,34064.0,17372.0,16692.0,36.3,34064.0,5711.0,16.765500234852045,60318.0,29241.0,1666.0,4.890793799906059,14967.0,1978.0,169300.0,25734.0,2313.0,356.0,1423.0,2373.0,35.5897118,-117.6904167,Ridgecrest,California
832,California,93558,236.0,88.0,148.0,58.2,236.0,24.0,10.169491525423728,25964.0,20790.0,0.0,0.0,129.0,1939.0,-666666666.0,236.0,0.0,0.0,0.0,0.0,35.37,-117.63,Red Mountain,San Bernardino County
833,California,93560,20263.0,10560.0,9703.0,33.7,20263.0,3223.0,15.905838227310863,59754.0,23983.0,1191.0,5.877708137985491,7718.0,1993.0,148500.0,13271.0,2041.0,203.0,746.0,2599.0,34.8843005,-118.3228165,Rosamond,California
834,California,93561,34182.0,19311.0,14871.0,42.0,34182.0,3656.0,10.69568778889474,63996.0,25499.0,1016.0,2.9723246152945997,13053.0,1987.0,225100.0,30179.0,1216.0,219.0,599.0,734.0,35.0776145,-118.4396756,Tehachapi,Kern County
835,California,93562,1620.0,860.0,760.0,38.4,1620.0,423.0,26.11111111111111,38438.0,23262.0,138.0,8.518518518518519,1053.0,1956.0,42700.0,1425.0,92.0,4.0,7.0,25.0,35.76615779999999,-117.3851496,Trona,California
836,California,93563,413.0,239.0,174.0,50.4,413.0,39.0,9.443099273607748,74250.0,30965.0,0.0,0.0,177.0,1971.0,278800.0,304.0,41.0,4.0,0.0,30.0,34.4053384,-117.7490656,Valyermo,Los Angeles County
837,California,93591,6508.0,3302.0,3206.0,34.1,6508.0,2080.0,31.960663798401967,41080.0,13778.0,472.0,7.252612169637369,2144.0,1984.0,131300.0,2904.0,733.0,0.0,53.0,2478.0,34.5925622,-117.8194197,Palmdale,Los Angeles County
838,California,93592,41.0,19.0,22.0,57.8,41.0,13.0,31.70731707317073,-666666666.0,36283.0,0.0,0.0,55.0,1973.0,-666666666.0,41.0,0.0,0.0,0.0,0.0,35.9218986,-117.2440957,Trona,Inyo County
839,California,93601,1944.0,1129.0,815.0,43.3,1944.0,115.0,5.915637860082304,58362.0,27890.0,106.0,5.4526748971193415,829.0,1992.0,322300.0,1899.0,0.0,32.0,0.0,0.0,37.38881900000001,-119.7310213,Ahwahnee,California
840,California,93602,4151.0,2066.0,2085.0,47.0,4151.0,530.0,12.768007708985786,54375.0,26923.0,173.0,4.167670440857624,1967.0,1980.0,261700.0,3643.0,22.0,249.0,20.0,71.0,37.0795598,-119.3947135,Auberry,California
841,California,93603,138.0,87.0,51.0,63.4,138.0,24.0,17.391304347826086,65565.0,90375.0,0.0,0.0,182.0,1965.0,416700.0,121.0,0.0,0.0,0.0,0.0,36.6002176,-118.9761519,Badger,Tulare County
842,California,93604,708.0,262.0,446.0,61.7,708.0,7.0,0.9887005649717514,62143.0,31776.0,30.0,4.237288135593221,1279.0,1974.0,539100.0,550.0,28.0,18.0,9.0,0.0,37.4067748,-119.4875668,Bass Lake,Madera County
843,California,93605,211.0,90.0,121.0,34.7,211.0,3.0,1.4218009478672986,84306.0,32169.0,10.0,4.739336492890995,133.0,1976.0,317600.0,191.0,0.0,0.0,5.0,0.0,37.1890642,-119.2437011,Big Creek,Fresno County
844,California,93606,849.0,364.0,485.0,26.2,849.0,273.0,32.15547703180212,31042.0,11834.0,39.0,4.593639575971731,241.0,1982.0,151900.0,606.0,0.0,75.0,68.0,91.0,36.8021801,-120.016323,Biola,Fresno County
845,California,93608,993.0,575.0,418.0,40.1,993.0,179.0,18.026183282980867,33750.0,11846.0,18.0,1.8126888217522659,290.0,1975.0,-666666666.0,717.0,0.0,37.0,0.0,239.0,36.4974358,-120.3666099,Cantua Creek,Fresno County
846,California,93609,5689.0,2894.0,2795.0,33.8,5689.0,1838.0,32.307962735102834,38958.0,15594.0,335.0,5.888556864123748,1583.0,1969.0,186600.0,3093.0,0.0,0.0,120.0,2296.0,36.52027750000001,-119.8583772,Caruthers,Fresno County
847,California,93610,23757.0,10266.0,13491.0,34.2,23757.0,4669.0,19.653154859620322,37406.0,13628.0,566.0,2.3824556972681736,5822.0,1981.0,173100.0,16025.0,2105.0,563.0,387.0,3391.0,37.1108483,-120.2743484,Chowchilla,California
848,California,93611,47988.0,22737.0,25251.0,36.2,47988.0,3915.0,8.158289572393098,78928.0,31466.0,1914.0,3.98849712428107,16146.0,1994.0,270900.0,34982.0,1000.0,590.0,5642.0,3533.0,36.8303133,-119.6788877,Clovis,Fresno County
849,California,93612,36062.0,18296.0,17766.0,31.9,36062.0,8812.0,24.435694082413622,40393.0,19889.0,2019.0,5.598691143031446,14356.0,1976.0,158600.0,23853.0,1342.0,346.0,2672.0,6292.0,36.8109736,-119.7136456,Clovis,Fresno County
850,California,93614,11255.0,5466.0,5789.0,51.4,11255.0,1806.0,16.046201688138606,55490.0,27975.0,367.0,3.260772989782319,4928.0,1992.0,229600.0,10436.0,70.0,334.0,98.0,96.0,37.2000816,-119.742604,Coarsegold,Madera County
851,California,93615,6263.0,3203.0,3060.0,26.1,6263.0,2839.0,45.32971419447549,30951.0,10762.0,280.0,4.470700942040556,1544.0,1976.0,98400.0,4794.0,0.0,35.0,24.0,1188.0,36.5065822,-119.2901829,Cutler,Tulare County
852,California,93616,2599.0,1346.0,1253.0,26.6,2599.0,1000.0,38.47633705271258,30806.0,12274.0,74.0,2.847248941900731,716.0,1979.0,235200.0,1631.0,0.0,3.0,84.0,850.0,36.642368,-119.5919555,Del Rey,Fresno County
853,California,93618,30465.0,15784.0,14681.0,28.5,30465.0,8112.0,26.627277203348104,38576.0,14696.0,1880.0,6.171015919908092,8328.0,1977.0,161400.0,24706.0,180.0,184.0,539.0,3931.0,36.5279315,-119.3947135,Dinuba,California
854,California,93619,32958.0,16104.0,16854.0,38.8,32958.0,1742.0,5.28551489774865,108353.0,44579.0,682.0,2.0693003216214576,11918.0,2002.0,369200.0,26306.0,542.0,138.0,3718.0,1084.0,36.911263,-119.5803605,Clovis,Fresno County
855,California,93620,9591.0,4832.0,4759.0,30.8,9591.0,2484.0,25.899280575539567,36937.0,15541.0,723.0,7.538317172349077,3090.0,1976.0,132800.0,7025.0,247.0,102.0,75.0,1748.0,37.0455625,-120.6429991,Dos Palos,California
856,California,93621,194.0,74.0,120.0,62.7,194.0,73.0,37.628865979381445,-666666666.0,31667.0,0.0,0.0,340.0,1971.0,346500.0,140.0,0.0,0.0,0.0,54.0,36.8003047,-119.1158017,Dunlap,Fresno County
857,California,93622,10632.0,5684.0,4948.0,26.7,10632.0,3393.0,31.91309255079007,40464.0,14423.0,661.0,6.217080511662904,2947.0,1984.0,123300.0,8201.0,26.0,64.0,11.0,2191.0,36.8114708,-120.5739579,Firebaugh,California
858,California,93623,134.0,64.0,70.0,68.7,134.0,0.0,0.0,102928.0,34827.0,0.0,0.0,265.0,1966.0,325000.0,107.0,0.0,0.0,0.0,0.0,37.4923214,-119.638326,Fish Camp,California
859,California,93624,1326.0,794.0,532.0,29.2,1326.0,551.0,41.55354449472097,33833.0,10041.0,77.0,5.806938159879336,341.0,1987.0,-666666666.0,687.0,19.0,17.0,25.0,571.0,36.3976444,-120.1242853,Five Points,Fresno County
860,California,93625,7446.0,3858.0,3588.0,31.5,7446.0,1814.0,24.362073596561913,44388.0,19873.0,325.0,4.364759602471126,2289.0,1977.0,217900.0,5002.0,24.0,26.0,785.0,1418.0,36.6234291,-119.6615055,Fowler,Fresno County
861,California,93626,1760.0,789.0,971.0,44.4,1760.0,176.0,10.0,82419.0,34066.0,93.0,5.284090909090909,682.0,1990.0,310900.0,1404.0,0.0,68.0,209.0,37.0,37.0429444,-119.6730939,Friant,California
862,California,93627,77.0,41.0,36.0,20.8,77.0,0.0,0.0,-666666666.0,13325.0,0.0,0.0,29.0,2003.0,-666666666.0,40.0,0.0,0.0,0.0,37.0,36.5158276,-120.1242853,Helm,Fresno County
863,California,93628,221.0,67.0,154.0,25.7,221.0,0.0,0.0,-666666666.0,21772.0,0.0,0.0,349.0,1972.0,-666666666.0,133.0,0.0,0.0,0.0,0.0,36.7708505,-118.9295737,Hume,California
864,California,93630,19095.0,9599.0,9496.0,29.2,19095.0,5184.0,27.148468185388847,40654.0,16320.0,816.0,4.2733699921445405,5658.0,1989.0,193900.0,14318.0,5.0,111.0,768.0,3020.0,36.7057988,-120.112735,Kerman,California
865,California,93631,16268.0,8246.0,8022.0,33.5,16268.0,3167.0,19.467666584706173,61163.0,25290.0,719.0,4.419719695106958,5317.0,1979.0,243000.0,13353.0,15.0,93.0,338.0,1717.0,36.4903097,-119.5339711,Kingsburg,California
866,California,93633,0.0,0.0,0.0,-666666666.0,0.0,0.0,,-666666666.0,-666666666.0,0.0,,402.0,1960.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,36.8118588,-118.6614809,Kings Canyon National Park,Fresno County
867,California,93634,23.0,16.0,7.0,49.3,23.0,13.0,56.52173913043478,-666666666.0,29313.0,5.0,21.73913043478261,662.0,1984.0,-666666666.0,11.0,12.0,0.0,0.0,0.0,37.2964837,-118.9528645,Lakeshore,Fresno County
868,California,93635,39969.0,19856.0,20113.0,30.4,39969.0,8940.0,22.367334684380396,45714.0,17558.0,2488.0,6.224824238785058,12355.0,1992.0,184900.0,29356.0,768.0,228.0,1302.0,6517.0,37.0583373,-120.8499249,Los Banos,California
869,California,93636,11885.0,5718.0,6167.0,42.0,11885.0,1559.0,13.117374842238116,76349.0,31695.0,333.0,2.801851072780816,4104.0,1985.0,267500.0,10251.0,142.0,182.0,462.0,330.0,36.992005,-119.8583772,Madera,Madera County
870,California,93637,39952.0,18982.0,20970.0,31.0,39952.0,6722.0,16.82519022827393,49632.0,19336.0,1238.0,3.0987184621545856,12675.0,1987.0,182500.0,30420.0,1319.0,442.0,1389.0,4994.0,36.9152938,-120.2051096,Madera,Madera County
871,California,93638,50626.0,25650.0,24976.0,27.5,50626.0,14914.0,29.45917117686564,36709.0,13776.0,1766.0,3.488326156520365,12882.0,1983.0,160800.0,39941.0,1435.0,257.0,378.0,6904.0,37.0190777,-120.043412,Madera,Madera County
872,California,93640,12660.0,6826.0,5834.0,29.0,12660.0,5645.0,44.58925750394945,26438.0,8482.0,1427.0,11.27172195892575,3040.0,1986.0,116200.0,8492.0,275.0,34.0,38.0,3489.0,36.6807956,-120.4127161,Mendota,California
873,California,93641,258.0,198.0,60.0,58.3,258.0,43.0,16.666666666666668,-666666666.0,28502.0,0.0,0.0,452.0,1980.0,272700.0,232.0,17.0,0.0,0.0,9.0,36.706587,-119.0227159,Miramonte,California
874,California,93643,2935.0,1529.0,1406.0,50.0,2935.0,496.0,16.899488926746166,52356.0,28407.0,187.0,6.371379897785349,1868.0,1978.0,246800.0,2285.0,0.0,425.0,1.0,71.0,37.2238226,-119.4411476,North Fork,California
875,California,93644,7854.0,3913.0,3941.0,54.2,7854.0,1491.0,18.983957219251337,44703.0,24792.0,181.0,2.304558186911128,4299.0,1985.0,263500.0,7194.0,0.0,89.0,317.0,22.0,37.3686993,-119.6267347,Oakhurst,California
876,California,93645,207.0,75.0,132.0,33.5,207.0,8.0,3.864734299516908,94276.0,58393.0,0.0,0.0,61.0,1981.0,329100.0,207.0,0.0,0.0,0.0,0.0,37.1602241,-119.638326,O'Neals,Madera County
877,California,93646,11195.0,5473.0,5722.0,25.8,11195.0,5463.0,48.798570790531485,27726.0,10309.0,738.0,6.5922286735149624,2915.0,1989.0,125100.0,7474.0,95.0,112.0,21.0,3402.0,36.6319889,-119.3018011,Orange Cove,California
878,California,93647,11215.0,5748.0,5467.0,28.0,11215.0,4186.0,37.325011145786895,30423.0,10101.0,767.0,6.839054837271512,3014.0,1974.0,138400.0,8185.0,194.0,163.0,765.0,1485.0,36.5902725,-119.1623231,Orosi,Tulare County
879,California,93648,16228.0,8415.0,7813.0,25.9,16228.0,6866.0,42.309588365787526,31008.0,10828.0,1149.0,7.0803549420754255,4239.0,1991.0,125600.0,10861.0,0.0,39.0,182.0,4931.0,36.6218128,-119.5223715,Parlier,Fresno County
880,California,93650,4170.0,2244.0,1926.0,36.1,4170.0,1172.0,28.105515587529975,36042.0,15167.0,311.0,7.458033573141487,1453.0,1975.0,45400.0,2525.0,41.0,44.0,213.0,1193.0,36.8420172,-119.8019498,Fresno,Fresno County
881,California,93651,1662.0,910.0,752.0,50.3,1662.0,76.0,4.57280385078219,79267.0,39560.0,135.0,8.12274368231047,786.0,1989.0,359600.0,1596.0,0.0,21.0,15.0,0.0,36.995809,-119.5223715,Prather,Fresno County
882,California,93652,280.0,137.0,143.0,34.4,280.0,96.0,34.285714285714285,33824.0,13773.0,8.0,2.857142857142857,98.0,1968.0,98500.0,182.0,0.0,3.0,0.0,87.0,36.5897007,-119.9104436,Raisin City,Fresno County
883,California,93653,1352.0,659.0,693.0,53.4,1352.0,90.0,6.65680473372781,57083.0,36378.0,42.0,3.106508875739645,681.0,1995.0,244600.0,1146.0,3.0,58.0,14.0,68.0,37.2270871,-119.9277947,Raymond,California
884,California,93654,31460.0,16276.0,15184.0,32.6,31460.0,7619.0,24.21805467260013,46354.0,17771.0,1978.0,6.287349014621742,9353.0,1978.0,183000.0,20814.0,280.0,83.0,1145.0,7696.0,36.64647,-119.3947135,Reedley,California
885,California,93656,7194.0,3772.0,3422.0,29.5,7194.0,1566.0,21.76814011676397,47300.0,14332.0,335.0,4.656658326383097,1855.0,1975.0,165600.0,2908.0,219.0,80.0,40.0,3869.0,36.4553949,-119.950926,Riverdale,California
886,California,93657,34349.0,17022.0,17327.0,34.7,34349.0,8280.0,24.105505254883695,50560.0,20001.0,2064.0,6.008908556289848,10848.0,1980.0,195400.0,25028.0,93.0,201.0,1603.0,6795.0,36.7916817,-119.4411476,Sanger,Fresno County
887,California,93660,4587.0,2185.0,2402.0,25.4,4587.0,2037.0,44.408109875735775,26645.0,9518.0,153.0,3.3355134074558537,1283.0,1985.0,120200.0,3934.0,0.0,0.0,0.0,629.0,36.58829490000001,-120.182022,San Joaquin,Fresno County
888,California,93662,30169.0,15186.0,14983.0,31.6,30169.0,7290.0,24.163876827206735,41313.0,16967.0,1365.0,4.524511916205376,9010.0,1976.0,171900.0,22331.0,151.0,221.0,1610.0,4305.0,36.5441315,-119.6267347,Selma,Fresno County
889,California,93664,494.0,289.0,205.0,54.4,494.0,19.0,3.8461538461538463,79583.0,49418.0,6.0,1.214574898785425,2281.0,1986.0,478000.0,450.0,0.0,0.0,7.0,2.0,37.0875479,-118.9994357,Shaver Lake,California
890,California,93665,943.0,499.0,444.0,40.5,943.0,82.0,8.695652173913043,34958.0,11691.0,209.0,22.163308589607635,296.0,1956.0,93300.0,560.0,185.0,0.0,0.0,198.0,36.9633372,-120.6513203,South Dos Palos,Merced County
891,California,93666,968.0,407.0,561.0,18.8,968.0,601.0,62.086776859504134,25714.0,8024.0,24.0,2.479338842975207,243.0,1974.0,65400.0,866.0,0.0,0.0,13.0,89.0,36.5450389,-119.3391908,Sultana,Tulare County
892,California,93667,2626.0,1331.0,1295.0,42.0,2626.0,324.0,12.338156892612338,56875.0,24850.0,97.0,3.693830921553694,1067.0,1985.0,259300.0,2135.0,0.0,321.0,29.0,22.0,36.9349122,-119.3482646,Tollhouse,Fresno County
893,California,93668,957.0,534.0,423.0,43.2,957.0,331.0,34.58725182863114,35703.0,16562.0,0.0,0.0,364.0,1959.0,258400.0,578.0,0.0,0.0,0.0,379.0,36.6411184,-120.2743484,Tranquillity,Fresno County
894,California,93669,209.0,115.0,94.0,62.7,209.0,41.0,19.617224880382775,33576.0,23888.0,0.0,0.0,252.0,1977.0,-666666666.0,162.0,0.0,15.0,0.0,32.0,37.2703531,-119.5397706,Wishon,Madera County
895,California,93673,747.0,367.0,380.0,32.1,747.0,344.0,46.05087014725569,31094.0,11557.0,53.0,7.095046854082999,212.0,1969.0,99000.0,603.0,0.0,41.0,2.0,74.0,36.4536184,-119.4857538,Traver,Tulare County
896,California,93675,3358.0,1806.0,1552.0,48.4,3358.0,460.0,13.698630136986301,63922.0,25890.0,171.0,5.092316855270995,1467.0,1983.0,162400.0,2700.0,0.0,248.0,79.0,47.0,36.7359348,-119.2088303,Squaw Valley,California
897,California,93701,10369.0,5002.0,5367.0,25.8,10369.0,6074.0,58.57845501012634,19080.0,8053.0,533.0,5.140322113993635,3837.0,1951.0,92900.0,4322.0,748.0,140.0,1269.0,3664.0,36.7509383,-119.7802409,Fresno,Fresno County
898,California,93702,46021.0,23484.0,22537.0,27.1,46021.0,22110.0,48.043284587470936,25210.0,9704.0,2468.0,5.3627691705960325,12863.0,1954.0,96100.0,19754.0,2567.0,698.0,5808.0,16259.0,36.7491199,-119.7599761,Roosevelt,Fresno
899,California,93703,34166.0,17358.0,16808.0,28.7,34166.0,14556.0,42.6037581221097,26629.0,12427.0,2267.0,6.635251419539894,10947.0,1958.0,111000.0,16802.0,2044.0,672.0,5738.0,7761.0,36.7687871,-119.7599761,Fresno,Fresno County
900,California,93704,27870.0,13041.0,14829.0,38.3,27870.0,6724.0,24.126300681736634,50054.0,26429.0,1385.0,4.969501255830642,11968.0,1958.0,212500.0,19362.0,1668.0,297.0,1874.0,3536.0,36.7757374,-119.8062912,Fresno,Fresno County
901,California,93705,38093.0,18696.0,19397.0,29.1,38093.0,13891.0,36.46601737852099,32639.0,14631.0,2261.0,5.935473709080409,12817.0,1964.0,133700.0,20411.0,4473.0,592.0,2172.0,8747.0,36.789028,-119.829443,Fresno,Fresno County
902,California,93706,40583.0,20160.0,20423.0,27.6,40583.0,17195.0,42.3699578641303,29003.0,12482.0,2136.0,5.263287583470912,11877.0,1968.0,123700.0,21366.0,5678.0,541.0,3332.0,7362.0,36.67839379999999,-119.9277947,Fresno,Fresno County
903,California,93710,32249.0,15026.0,17223.0,27.2,32249.0,9007.0,27.929548203045055,43598.0,20997.0,2249.0,6.973859654562932,12186.0,1975.0,193700.0,20358.0,2802.0,480.0,3028.0,3698.0,36.8179331,-119.7599761,Fresno,Fresno County
904,California,93711,37095.0,18197.0,18898.0,44.4,37095.0,3695.0,9.96091117401267,67949.0,41738.0,1719.0,4.634047715325516,16957.0,1981.0,312100.0,28574.0,1450.0,591.0,2514.0,2120.0,36.8381393,-119.829443,Fresno,Fresno County
905,California,93720,46402.0,21697.0,24705.0,37.5,46402.0,4648.0,10.016809620274989,78357.0,37332.0,2079.0,4.480410327141072,18560.0,1993.0,278400.0,33409.0,1335.0,188.0,4824.0,3822.0,36.8638688,-119.7715563,Fresno,California
906,California,93721,6898.0,4629.0,2269.0,34.8,6898.0,2044.0,29.63177732676138,19145.0,12692.0,243.0,3.522760220353726,2001.0,1972.0,123400.0,2713.0,815.0,204.0,417.0,2537.0,36.7337663,-119.7845829,Fresno,Fresno County
907,California,93722,81832.0,40234.0,41598.0,30.4,81832.0,18095.0,22.11237657640043,53571.0,20281.0,4367.0,5.336543161599375,26106.0,1993.0,189600.0,45830.0,8018.0,414.0,11844.0,10707.0,36.8353312,-119.8930904,Fresno,California
908,California,93723,10874.0,5492.0,5382.0,37.4,10874.0,915.0,8.414566856722457,69625.0,30657.0,532.0,4.892403899209123,3417.0,2000.0,272600.0,6483.0,395.0,37.0,1819.0,1112.0,36.7702756,-119.950926,Fresno,Fresno County
909,California,93725,26809.0,12967.0,13842.0,28.2,26809.0,8761.0,32.679324107575816,38098.0,13849.0,1755.0,6.54630907531053,7314.0,1979.0,148100.0,10316.0,1151.0,351.0,4828.0,9493.0,36.6765725,-119.7194377,Fresno,Fresno County
910,California,93726,42950.0,21033.0,21917.0,27.9,42950.0,14486.0,33.72759022118743,32018.0,15037.0,3073.0,7.154831199068685,15045.0,1965.0,141000.0,23584.0,4553.0,656.0,5511.0,7290.0,36.7949518,-119.7541856,Fresno,Fresno County
